id,is_observed,obs,dur,dist,is_train
1807,f,0,0,0,t
1808,t,0.0,0.1,0.1,t
1809,f,0,0,0,t
1810,f,0,0,0,t
1811,t,0.0,0.1,0.1,t
1812,t,0.0,0.1,0.0,t
1813,t,0.0,0.1,0.0,t
1814,t,0.0,0.1,0.0,t
1815,f,0,0,0,t
1816,t,0.0,0.0,0.0,t
1817,f,0,0,0,t
1818,f,0,0,0,t
1819,t,0.0,0.0,0.0,t
1820,f,0,0,0,t
1821,t,0.0,0.0,0.0,t
1822,t,0.3,0.2,0.0,t
1823,t,0.0,0.2,0.0,t
1824,t,0.0,0.2,0.1,t
1845,t,0.0,0.0,0.0,t
1846,t,0.0,0.0,0.0,t
1847,t,0.0,0.1,0.0,t
1848,f,0,0,0,t
1849,t,0.0,0.0,0.1,t
1850,t,0.0,0.0,0.1,t
1851,f,0,0,0,t
1852,t,0.2,0.2,0.1,t
1853,t,0.0,0.2,0.0,t
1854,f,0,0,0,t
1855,t,0.0,0.1,0.0,t
1856,t,0.0,0.1,0.1,t
1857,t,0.0,0.1,0.1,t
1858,t,0.0,0.0,0.0,t
1859,f,0,0,0,t
1860,t,0.0,0.0,0.0,t
1861,t,0.0,0.1,0.0,t
1862,t,0.0,0.1,0.0,t
1863,t,0.0,0.2,0.0,t
1864,f,0,0,0,t
1865,t,0.1,0.1,0.0,t
1866,f,0,0,0,t
1867,t,0.0,0.1,0.0,t
1868,t,0.0,0.0,0.0,t
1869,t,0.0,0.0,0.0,t
1870,t,0.1,0.0,0.1,t
1871,t,0.0,0.0,0.0,t
1872,f,0,0,0,t
1873,t,0.0,0.1,0.0,t
1874,f,0,0,0,t
708,f,0,0,0,t
709,f,0,0,0,t
710,f,0,0,0,t
711,f,0,0,0,t
712,f,0,0,0,t
713,f,0,0,0,t
714,f,0,0,0,t
715,f,0,0,0,t
716,t,0.0,0.1,0.0,t
718,f,0,0,0,t
719,t,0.0,0.0,0.0,t
720,f,0,0,0,t
721,f,0,0,0,t
722,f,0,0,0,t
723,f,0,0,0,t
724,f,0,0,0,t
725,f,0,0,0,t
726,f,0,0,0,t
758,f,0,0,0,t
759,f,0,0,0,t
760,f,0,0,0,t
761,f,0,0,0,t
763,f,0,0,0,t
764,f,0,0,0,t
765,t,0.0,0.0,0.0,t
766,f,0,0,0,t
767,f,0,0,0,t
768,f,0,0,0,t
769,f,0,0,0,t
770,f,0,0,0,t
771,f,0,0,0,t
772,f,0,0,0,t
773,f,0,0,0,t
774,f,0,0,0,t
775,f,0,0,0,t
776,f,0,0,0,t
778,f,0,0,0,t
779,f,0,0,0,t
780,t,0.0,0.0,0.0,t
781,f,0,0,0,t
782,f,0,0,0,t
783,t,0.0,0.3,0.0,t
784,f,0,0,0,t
785,f,0,0,0,t
786,f,0,0,0,t
984,f,0,0,0,t
985,f,0,0,0,t
986,f,0,0,0,t
987,f,0,0,0,t
988,f,0,0,0,t
989,f,0,0,0,t
990,f,0,0,0,t
991,t,0.3,0.1,0.0,t
992,f,0,0,0,t
993,f,0,0,0,t
994,f,0,0,0,t
995,f,0,0,0,t
996,f,0,0,0,t
997,f,0,0,0,t
998,f,0,0,0,t
999,f,0,0,0,t
1000,t,0.0,0.0,0.0,t
1001,f,0,0,0,t
1002,f,0,0,0,t
1003,f,0,0,0,t
1004,f,0,0,0,t
1005,f,0,0,0,t
1006,f,0,0,0,t
1007,f,0,0,0,t
1008,f,0,0,0,t
1009,f,0,0,0,t
1010,f,0,0,0,t
1011,f,0,0,0,t
1012,f,0,0,0,t
1013,t,0.0,0.1,0.0,t
1014,f,0,0,0,t
1015,f,0,0,0,t
1016,f,0,0,0,t
1017,f,0,0,0,t
1018,f,0,0,0,t
1019,f,0,0,0,t
1020,f,0,0,0,t
1021,t,0.0,0.2,0.0,t
1022,t,0.0,0.0,0.0,t
1023,f,0,0,0,t
1024,t,0.0,0.0,0.0,t
1025,f,0,0,0,t
1026,f,0,0,0,t
1027,f,0,0,0,t
1028,f,0,0,0,t
1029,f,0,0,0,t
1030,f,0,0,0,t
1031,f,0,0,0,t
1032,f,0,0,0,t
1033,f,0,0,0,t
1034,f,0,0,0,t
1035,f,0,0,0,t
1036,t,0.0,0.1,0.0,t
1037,f,0,0,0,t
1038,t,0.0,0.1,0.0,t
1039,f,0,0,0,t
1040,f,0,0,0,t
1041,f,0,0,0,t
1042,f,0,0,0,t
1043,f,0,0,0,t
1044,f,0,0,0,t
1045,f,0,0,0,t
1046,f,0,0,0,t
1047,f,0,0,0,t
1048,f,0,0,0,t
1049,f,0,0,0,t
1050,f,0,0,0,t
1051,f,0,0,0,t
1052,f,0,0,0,t
1053,f,0,0,0,t
1054,f,0,0,0,t
1055,f,0,0,0,t
1056,f,0,0,0,t
1057,f,0,0,0,t
1058,f,0,0,0,t
1059,f,0,0,0,t
1060,f,0,0,0,t
1061,f,0,0,0,t
1062,f,0,0,0,t
1063,f,0,0,0,t
1064,f,0,0,0,t
1065,t,0.0,0.1,0.0,t
1066,t,0.0,0.0,0.0,t
1067,f,0,0,0,t
1068,f,0,0,0,t
1069,f,0,0,0,t
1070,f,0,0,0,t
1071,t,0.0,0.2,0.0,t
1072,f,0,0,0,t
1073,t,0.0,0.2,0.0,t
1074,f,0,0,0,t
1075,f,0,0,0,t
1076,f,0,0,0,t
1077,f,0,0,0,t
1078,f,0,0,0,t
1079,f,0,0,0,t
1080,f,0,0,0,t
1081,t,0.0,0.1,0.0,t
1082,t,0.0,0.0,0.0,t
1083,f,0,0,0,t
1084,t,0.0,0.1,0.0,t
1085,t,0.0,0.1,0.0,t
1086,t,0.0,0.0,0.0,t
1087,f,0,0,0,t
1088,f,0,0,0,t
1094,f,0,0,0,t
1095,f,0,0,0,t
1096,t,0.0,0.1,0.0,t
1097,t,0.0,0.1,0.0,t
1098,f,0,0,0,t
1124,t,0.0,0.1,0.0,t
1125,f,0,0,0,t
1126,f,0,0,0,t
1127,t,0.0,0.1,0.0,t
1128,t,0.0,0.1,0.0,t
1129,t,0.0,0.1,0.0,t
1130,t,0.0,0.1,0.0,t
1131,f,0,0,0,t
1132,f,0,0,0,t
1133,t,0.0,0.0,0.0,t
1144,f,0,0,0,t
1145,f,0,0,0,t
1146,f,0,0,0,t
1147,t,0.0,0.0,0.0,t
1148,t,0.0,0.1,0.0,t
20956,f,0,0,0,t
20957,f,0,0,0,t
20958,f,0,0,0,t
20959,f,0,0,0,t
20960,f,0,0,0,t
20961,f,0,0,0,t
20962,f,0,0,0,t
20963,f,0,0,0,t
20964,f,0,0,0,t
20965,f,0,0,0,t
20981,f,0,0,0,t
20982,f,0,0,0,t
20983,f,0,0,0,t
20984,f,0,0,0,t
20985,f,0,0,0,t
20986,f,0,0,0,t
20987,f,0,0,0,t
20988,f,0,0,0,t
20989,f,0,0,0,t
20990,f,0,0,0,t
20991,f,0,0,0,t
20992,f,0,0,0,t
20993,f,0,0,0,t
20994,f,0,0,0,t
20995,f,0,0,0,t
20999,f,0,0,0,t
21000,f,0,0,0,t
21001,f,0,0,0,t
21002,f,0,0,0,t
21003,f,0,0,0,t
21004,f,0,0,0,t
21005,f,0,0,0,t
21006,f,0,0,0,t
21007,f,0,0,0,t
21008,f,0,0,0,t
21009,f,0,0,0,t
21010,f,0,0,0,t
21011,f,0,0,0,t
21012,f,0,0,0,t
21013,f,0,0,0,t
21014,f,0,0,0,t
21015,f,0,0,0,t
21016,f,0,0,0,t
21017,f,0,0,0,t
21018,f,0,0,0,t
21019,f,0,0,0,t
21020,f,0,0,0,t
21021,f,0,0,0,t
21022,f,0,0,0,t
21023,f,0,0,0,t
21024,f,0,0,0,t
21025,f,0,0,0,t
21026,f,0,0,0,t
21027,f,0,0,0,t
21028,f,0,0,0,t
21029,f,0,0,0,t
21030,f,0,0,0,t
21031,f,0,0,0,t
21032,f,0,0,0,t
21033,f,0,0,0,t
21034,f,0,0,0,t
21035,f,0,0,0,t
21036,f,0,0,0,t
21037,f,0,0,0,t
21038,f,0,0,0,t
21039,f,0,0,0,t
21040,f,0,0,0,t
21041,f,0,0,0,t
21042,f,0,0,0,t
21043,f,0,0,0,t
21044,f,0,0,0,t
21045,f,0,0,0,t
21046,f,0,0,0,t
21047,f,0,0,0,t
21048,f,0,0,0,t
21049,f,0,0,0,t
21050,f,0,0,0,t
21051,f,0,0,0,t
21052,f,0,0,0,t
21053,f,0,0,0,t
21054,f,0,0,0,t
21055,f,0,0,0,t
21056,f,0,0,0,t
21057,f,0,0,0,t
21058,f,0,0,0,t
21059,f,0,0,0,t
21060,f,0,0,0,t
21061,f,0,0,0,t
21062,f,0,0,0,t
21063,f,0,0,0,t
21064,f,0,0,0,t
21065,f,0,0,0,t
21066,f,0,0,0,t
21067,f,0,0,0,t
21068,f,0,0,0,t
21069,f,0,0,0,t
21070,f,0,0,0,t
21071,f,0,0,0,t
21072,f,0,0,0,t
21073,f,0,0,0,t
21074,f,0,0,0,t
21075,f,0,0,0,t
21076,f,0,0,0,t
21077,f,0,0,0,t
21078,f,0,0,0,t
21079,f,0,0,0,t
21080,f,0,0,0,t
21081,f,0,0,0,t
21082,f,0,0,0,t
21083,f,0,0,0,t
21084,f,0,0,0,t
21085,f,0,0,0,t
21086,f,0,0,0,t
21087,f,0,0,0,t
21088,f,0,0,0,t
21089,f,0,0,0,t
21090,f,0,0,0,t
21091,f,0,0,0,t
21092,f,0,0,0,t
21093,f,0,0,0,t
21094,f,0,0,0,t
21095,f,0,0,0,t
21096,f,0,0,0,t
21097,f,0,0,0,t
21098,f,0,0,0,t
21099,f,0,0,0,t
21100,f,0,0,0,t
21101,f,0,0,0,t
21102,f,0,0,0,t
21103,f,0,0,0,t
21104,f,0,0,0,t
21105,f,0,0,0,t
21106,f,0,0,0,t
20845,f,0,0,0,t
20846,f,0,0,0,t
20847,f,0,0,0,t
20848,f,0,0,0,t
20849,f,0,0,0,t
20850,f,0,0,0,t
20851,f,0,0,0,t
20852,f,0,0,0,t
20853,f,0,0,0,t
20854,f,0,0,0,t
20855,f,0,0,0,t
20856,f,0,0,0,t
20857,f,0,0,0,t
20858,f,0,0,0,t
20859,f,0,0,0,t
20860,f,0,0,0,t
20861,f,0,0,0,t
20862,f,0,0,0,t
20863,f,0,0,0,t
20864,f,0,0,0,t
20865,f,0,0,0,t
20866,f,0,0,0,t
20867,f,0,0,0,t
20868,f,0,0,0,t
20869,f,0,0,0,t
20870,f,0,0,0,t
20871,f,0,0,0,t
20872,f,0,0,0,t
20873,f,0,0,0,t
20874,f,0,0,0,t
20875,f,0,0,0,t
20876,f,0,0,0,t
20877,f,0,0,0,t
20878,f,0,0,0,t
20879,f,0,0,0,t
20880,f,0,0,0,t
20881,f,0,0,0,t
20882,f,0,0,0,t
20883,f,0,0,0,t
20884,f,0,0,0,t
20885,t,0.0,0.2,0.0,t
20886,f,0,0,0,t
20887,f,0,0,0,t
20888,f,0,0,0,t
20889,f,0,0,0,t
20890,f,0,0,0,t
20891,f,0,0,0,t
20892,f,0,0,0,t
20893,f,0,0,0,t
20894,f,0,0,0,t
20895,f,0,0,0,t
20896,f,0,0,0,t
20897,f,0,0,0,t
20898,f,0,0,0,t
20899,f,0,0,0,t
20900,f,0,0,0,t
20901,f,0,0,0,t
20902,f,0,0,0,t
20903,f,0,0,0,t
20904,f,0,0,0,t
20905,f,0,0,0,t
20906,f,0,0,0,t
20907,f,0,0,0,t
20908,f,0,0,0,t
20909,f,0,0,0,t
20910,f,0,0,0,t
20911,f,0,0,0,t
20912,f,0,0,0,t
20913,f,0,0,0,t
20914,f,0,0,0,t
20915,f,0,0,0,t
20916,f,0,0,0,t
20917,f,0,0,0,t
20918,f,0,0,0,t
20919,f,0,0,0,t
20920,f,0,0,0,t
20921,f,0,0,0,t
20922,f,0,0,0,t
20923,f,0,0,0,t
20924,f,0,0,0,t
20925,f,0,0,0,t
20926,f,0,0,0,t
20927,f,0,0,0,t
20928,f,0,0,0,t
20929,f,0,0,0,t
20930,f,0,0,0,t
20931,f,0,0,0,t
20932,f,0,0,0,t
20933,f,0,0,0,t
20934,f,0,0,0,t
20935,f,0,0,0,t
20936,f,0,0,0,t
20937,f,0,0,0,t
20938,f,0,0,0,t
20939,f,0,0,0,t
20940,f,0,0,0,t
20941,f,0,0,0,t
20942,f,0,0,0,t
20943,f,0,0,0,t
20944,f,0,0,0,t
20945,f,0,0,0,t
20946,f,0,0,0,t
20947,f,0,0,0,t
20948,f,0,0,0,t
20949,f,0,0,0,t
20950,f,0,0,0,t
20951,f,0,0,0,t
20952,f,0,0,0,t
20953,f,0,0,0,t
20954,f,0,0,0,t
20955,f,0,0,0,t
20966,f,0,0,0,t
20967,f,0,0,0,t
20968,f,0,0,0,t
20969,f,0,0,0,t
20970,f,0,0,0,t
20971,f,0,0,0,t
20972,f,0,0,0,t
20973,f,0,0,0,t
20974,f,0,0,0,t
20975,f,0,0,0,t
20976,f,0,0,0,t
20977,f,0,0,0,t
20978,f,0,0,0,t
20979,f,0,0,0,t
20980,f,0,0,0,t
20996,f,0,0,0,t
20997,f,0,0,0,t
20998,f,0,0,0,t
20705,f,0,0,0,t
20706,f,0,0,0,t
20707,f,0,0,0,t
20708,f,0,0,0,t
20709,f,0,0,0,t
20710,t,0.0,0.1,0.0,t
20711,t,0.0,0.0,0.0,t
20712,f,0,0,0,t
20713,f,0,0,0,t
20714,f,0,0,0,t
20730,f,0,0,0,t
20731,f,0,0,0,t
20732,f,0,0,0,t
20733,f,0,0,0,t
20734,f,0,0,0,t
20735,f,0,0,0,t
20736,f,0,0,0,t
20737,f,0,0,0,t
20738,f,0,0,0,t
20739,f,0,0,0,t
20740,f,0,0,0,t
20741,f,0,0,0,t
20742,t,0.0,0.0,0.0,t
20743,f,0,0,0,t
20744,f,0,0,0,t
20745,f,0,0,0,t
20746,f,0,0,0,t
20747,f,0,0,0,t
20748,f,0,0,0,t
20749,f,0,0,0,t
20750,f,0,0,0,t
20751,f,0,0,0,t
20752,f,0,0,0,t
20753,f,0,0,0,t
20754,f,0,0,0,t
20755,f,0,0,0,t
20756,f,0,0,0,t
20757,f,0,0,0,t
20758,f,0,0,0,t
20759,f,0,0,0,t
20760,f,0,0,0,t
20761,f,0,0,0,t
20762,f,0,0,0,t
20763,f,0,0,0,t
20764,f,0,0,0,t
20765,f,0,0,0,t
20766,f,0,0,0,t
20767,f,0,0,0,t
20768,f,0,0,0,t
20769,f,0,0,0,t
20770,f,0,0,0,t
20771,f,0,0,0,t
20772,f,0,0,0,t
20773,f,0,0,0,t
20774,f,0,0,0,t
20775,f,0,0,0,t
20776,f,0,0,0,t
20777,f,0,0,0,t
20778,f,0,0,0,t
20779,f,0,0,0,t
20780,f,0,0,0,t
20781,f,0,0,0,t
20782,f,0,0,0,t
20783,f,0,0,0,t
20784,f,0,0,0,t
20785,f,0,0,0,t
20786,f,0,0,0,t
20787,f,0,0,0,t
20788,f,0,0,0,t
20789,f,0,0,0,t
20790,f,0,0,0,t
20791,f,0,0,0,t
20792,f,0,0,0,t
20793,f,0,0,0,t
20794,f,0,0,0,t
20795,f,0,0,0,t
20796,f,0,0,0,t
20797,f,0,0,0,t
20798,f,0,0,0,t
20799,f,0,0,0,t
20800,f,0,0,0,t
20801,f,0,0,0,t
20802,f,0,0,0,t
20803,f,0,0,0,t
20804,f,0,0,0,t
20805,f,0,0,0,t
20806,f,0,0,0,t
20807,f,0,0,0,t
20808,f,0,0,0,t
20809,f,0,0,0,t
20810,f,0,0,0,t
20811,f,0,0,0,t
20812,f,0,0,0,t
20813,f,0,0,0,t
20814,f,0,0,0,t
20815,f,0,0,0,t
20816,f,0,0,0,t
20817,f,0,0,0,t
20818,f,0,0,0,t
20819,f,0,0,0,t
20820,f,0,0,0,t
20821,f,0,0,0,t
20822,f,0,0,0,t
20823,f,0,0,0,t
20824,f,0,0,0,t
20825,f,0,0,0,t
20826,f,0,0,0,t
20827,f,0,0,0,t
20828,f,0,0,0,t
20829,f,0,0,0,t
20830,f,0,0,0,t
20831,f,0,0,0,t
20832,f,0,0,0,t
20833,f,0,0,0,t
20834,f,0,0,0,t
20835,f,0,0,0,t
20836,f,0,0,0,t
20837,f,0,0,0,t
20838,f,0,0,0,t
20839,f,0,0,0,t
20840,f,0,0,0,t
20841,f,0,0,0,t
20842,f,0,0,0,t
20843,f,0,0,0,t
20844,f,0,0,0,t
1184,t,0.3,0.1,0.0,t
1185,t,0.5,0.1,0.0,t
1186,t,0.6,0.1,0.0,t
1187,t,0.0,0.1,0.0,t
1188,t,0.2,0.1,0.0,t
1189,t,0.3,0.1,0.0,t
1190,t,0.3,0.1,0.0,t
1191,t,0.1,0.1,0.0,t
1192,t,0.2,0.1,0.0,t
1193,t,0.0,0.1,0.0,t
1194,t,0.4,0.2,0.0,t
1195,t,0.3,0.1,0.0,t
1196,t,0.4,0.1,0.1,t
1197,t,0.1,0.1,0.0,t
1198,t,0.2,0.1,0.0,t
1199,t,0.4,0.1,0.0,t
1200,f,0,0,0,t
1201,t,0.3,0.1,0.0,t
1202,t,0.1,0.1,0.0,t
1203,t,0.0,0.1,0.0,t
1204,t,0.0,0.1,0.0,t
1205,f,0,0,0,t
1206,f,0,0,0,t
1207,t,0.0,0.1,0.0,t
1208,t,0.1,0.1,0.0,t
1209,t,0.2,0.1,0.0,t
1210,t,0.0,0.1,0.0,t
1211,f,0,0,0,t
1212,f,0,0,0,t
1213,t,0.8,0.2,0.1,t
1214,t,0.2,0.2,0.0,t
1215,f,0,0,0,t
1216,f,0,0,0,t
1217,t,0.0,0.0,0.2,t
1218,f,0,0,0,t
1219,t,0.1,0.1,0.0,t
1220,t,0.0,0.1,0.0,t
1221,t,0.0,0.1,0.0,t
1222,t,0.4,0.0,0.0,t
1223,t,0.4,0.2,0.0,t
1224,t,0.0,0.1,0.0,t
1225,f,0,0,0,t
1226,f,0,0,0,t
1227,f,0,0,0,t
1228,f,0,0,0,t
1229,t,0.3,0.1,0.0,t
1230,f,0,0,0,t
1231,f,0,0,0,t
1232,t,0.0,0.0,0.0,t
1233,t,0.2,0.2,0.0,t
1234,f,0,0,0,t
1235,f,0,0,0,t
1236,t,0.0,0.1,0.0,t
1237,f,0,0,0,t
1238,t,0.1,0.1,0.0,t
1239,f,0,0,0,t
1240,f,0,0,0,t
1241,t,0.8,0.0,0.0,t
1242,t,0.2,0.1,0.0,t
1243,t,0.2,0.1,0.1,t
1244,t,0.1,0.2,0.0,t
1245,f,0,0,0,t
1246,t,0.1,0.1,0.0,t
1247,t,0.0,0.2,0.0,t
1248,t,0.0,0.0,0.0,t
1249,f,0,0,0,t
1250,f,0,0,0,t
1251,f,0,0,0,t
1252,t,0.0,0.3,0.2,t
1253,f,0,0,0,t
1254,f,0,0,0,t
1255,t,0.1,0.1,0.0,t
1256,t,0.0,0.1,0.0,t
1257,t,0.0,0.1,0.1,t
1258,f,0,0,0,t
1259,t,0.0,0.0,0.0,t
1260,f,0,0,0,t
1261,f,0,0,0,t
1262,f,0,0,0,t
1263,t,0.8,0.1,0.0,t
1264,t,0.1,0.1,0.0,t
1265,t,0.1,0.1,0.1,t
1266,t,0.1,0.0,0.0,t
1267,t,0.2,0.1,0.0,t
1268,t,0.0,0.1,0.0,t
1269,t,0.1,0.0,0.0,t
1270,t,0.0,0.2,0.0,t
1271,t,0.1,0.0,0.0,t
1272,f,0,0,0,t
1273,t,0.0,0.1,0.0,t
1274,t,0.1,0.1,0.0,t
1275,t,0.1,0.1,0.0,t
1276,t,0.0,0.0,0.0,t
1277,t,0.1,0.1,0.0,t
1278,t,0.0,0.1,0.0,t
1279,f,0,0,0,t
1280,t,0.0,0.0,0.0,t
1281,t,0.0,0.2,0.0,t
1282,f,0,0,0,t
1283,f,0,0,0,t
1284,t,0.0,0.0,0.0,t
1285,t,0.0,0.0,0.0,t
1286,t,0.0,0.0,0.0,t
1287,f,0,0,0,t
1288,f,0,0,0,t
1289,t,0.0,0.3,0.1,t
1290,t,0.0,0.1,0.0,t
1291,t,0.1,0.1,0.0,t
1292,f,0,0,0,t
1293,f,0,0,0,t
1294,t,0.1,0.1,0.0,t
1295,t,0.1,0.2,0.0,t
1296,f,0,0,0,t
1297,t,0.0,0.2,0.1,t
1298,t,0.1,0.0,0.0,t
1299,f,0,0,0,t
1300,t,0.0,0.0,0.0,t
1301,f,0,0,0,t
1302,f,0,0,0,t
1303,t,0.2,0.1,0.0,t
1304,t,0.0,0.0,0.1,t
1305,f,0,0,0,t
1306,f,0,0,0,t
1307,f,0,0,0,t
1308,t,0.2,0.1,0.0,t
1309,t,0.1,0.1,0.0,t
1310,t,0.0,0.1,0.0,t
1311,t,0.1,0.2,0.0,t
1312,f,0,0,0,t
1313,t,0.0,0.1,0.0,t
1314,t,0.0,0.1,0.0,t
1315,t,0.0,0.1,0.0,t
1316,t,0.0,0.1,0.0,t
1317,t,0.0,0.1,0.0,t
1318,t,0.1,0.0,0.0,t
1319,t,0.1,0.2,0.0,t
1320,t,0.0,0.0,0.1,t
1321,t,0.0,0.3,0.3,t
1322,t,0.1,0.0,0.0,t
1323,t,0.0,0.1,0.0,t
1324,f,0,0,0,t
1325,t,0.0,0.6,0.0,t
1326,f,0,0,0,t
1327,f,0,0,0,t
1328,t,0.1,0.2,0.0,t
1329,t,0.0,0.0,0.0,t
1330,f,0,0,0,t
1331,f,0,0,0,t
1332,f,0,0,0,t
1333,t,0.0,0.0,0.0,t
1334,f,0,0,0,t
1335,f,0,0,0,t
1336,f,0,0,0,t
1337,f,0,0,0,t
1338,f,0,0,0,t
1339,t,0.0,0.0,0.0,t
1340,f,0,0,0,t
1341,t,0.0,0.8,0.0,t
1342,f,0,0,0,t
1403,f,0,0,0,t
1404,f,0,0,0,t
1405,f,0,0,0,t
1406,f,0,0,0,t
889,t,0.3,0.1,0.0,t
890,t,0.0,0.0,0.0,t
891,t,0.0,0.0,0.0,t
892,t,0.0,0.0,0.0,t
893,t,0.0,0.0,0.0,t
899,t,0.0,0.0,0.0,t
900,t,0.0,0.1,0.0,t
901,f,0,0,0,t
902,f,0,0,0,t
903,f,0,0,0,t
904,t,0.1,0.1,0.0,t
905,t,0.0,0.0,0.0,t
906,t,0.0,0.0,0.0,t
907,t,0.0,0.1,0.0,t
908,t,0.0,0.0,0.0,t
909,t,0.0,0.2,0.0,t
910,t,0.0,0.1,0.0,t
911,t,0.0,0.1,0.0,t
912,t,0.2,0.1,0.0,t
913,t,0.0,0.0,0.0,t
914,t,0.0,0.1,0.0,t
915,t,0.0,0.1,0.0,t
916,t,0.0,0.0,0.0,t
917,f,0,0,0,t
918,f,0,0,0,t
919,t,0.0,0.0,0.0,t
920,f,0,0,0,t
921,t,0.0,0.1,0.0,t
922,t,0.0,0.1,0.0,t
923,t,0.0,0.0,0.0,t
934,f,0,0,0,t
935,f,0,0,0,t
936,f,0,0,0,t
937,t,0.0,0.1,0.0,t
938,f,0,0,0,t
939,f,0,0,0,t
940,f,0,0,0,t
941,f,0,0,0,t
942,f,0,0,0,t
943,f,0,0,0,t
949,t,0.4,0.1,0.0,t
950,f,0,0,0,t
951,t,0.0,0.0,0.0,t
952,f,0,0,0,t
953,f,0,0,0,t
954,f,0,0,0,t
955,t,0.0,0.1,0.0,t
956,t,0.0,0.0,0.0,t
957,f,0,0,0,t
958,t,0.0,0.0,0.0,t
959,f,0,0,0,t
960,f,0,0,0,t
961,f,0,0,0,t
962,f,0,0,0,t
963,t,0.0,0.0,0.0,t
964,t,0.0,0.0,0.0,t
965,t,0.0,0.0,0.0,t
966,f,0,0,0,t
967,t,0.0,0.1,0.0,t
968,f,0,0,0,t
969,t,0.0,0.1,0.0,t
970,f,0,0,0,t
971,t,0.0,0.1,0.0,t
972,t,0.0,0.0,0.0,t
973,f,0,0,0,t
974,t,0.1,0.1,0.0,t
975,t,0.0,0.0,0.0,t
976,f,0,0,0,t
977,f,0,0,0,t
978,t,0.0,0.0,0.0,t
979,f,0,0,0,t
980,t,0.0,0.0,0.0,t
981,f,0,0,0,t
982,t,0.0,0.1,0.0,t
983,t,0.0,0.1,0.0,t
1605,t,0.0,0.0,0.0,t
1606,t,0.0,0.0,0.0,t
1607,t,0.0,0.0,0.0,t
1608,t,0.1,0.0,0.0,t
1609,t,0.0,0.0,0.0,t
1610,t,0.0,0.1,0.0,t
1611,t,0.0,0.1,0.0,t
1612,t,0.0,0.1,0.0,t
1613,t,0.0,0.1,0.0,t
1614,t,0.0,0.1,0.0,t
1615,t,0.0,0.0,0.0,t
1616,t,0.0,0.0,0.0,t
1617,t,0.0,0.1,0.0,t
1618,t,0.0,0.1,0.0,t
1619,f,0,0,0,t
1620,t,0.0,0.0,0.0,t
1621,t,0.0,0.1,0.0,t
1622,t,0.1,0.1,0.0,t
1623,t,0.1,0.1,0.0,t
1624,t,0.1,0.1,0.0,t
1645,t,0.0,0.0,0.0,t
1646,t,0.0,0.1,0.0,t
1647,t,0.0,0.0,0.0,t
1648,f,0,0,0,t
1649,t,0.0,0.0,0.0,t
1650,t,0.0,0.1,0.0,t
1651,t,0.0,0.0,0.0,t
1652,t,0.0,0.1,0.0,t
1653,t,0.0,0.1,0.0,t
1654,f,0,0,0,t
1655,t,0.0,0.1,0.0,t
1656,t,0.0,0.1,0.1,t
1657,t,0.0,0.1,0.0,t
1658,t,0.0,0.1,0.0,t
1659,t,0.0,0.1,0.0,t
1660,t,0.0,0.0,0.0,t
1661,t,0.0,0.1,0.0,t
1662,t,0.0,0.1,0.0,t
1663,t,0.1,0.1,0.0,t
1664,t,0.0,0.1,0.0,t
1665,f,0,0,0,t
1666,t,0.0,0.0,0.0,t
1667,t,0.0,0.0,0.1,t
1668,t,0.1,0.1,0.0,t
1669,t,0.0,0.0,0.0,t
1670,f,0,0,0,t
1671,t,0.0,0.1,0.0,t
1672,t,0.0,0.1,0.0,t
1673,t,0.0,0.1,0.0,t
1674,t,0.0,0.0,0.0,t
547,t,0.0,0.1,0.0,t
548,t,0.0,0.2,0.0,t
549,t,0.0,0.2,0.0,t
550,t,0.0,0.1,0.0,t
551,t,0.0,0.1,0.0,t
552,t,0.1,0.1,0.0,t
587,f,0,0,0,t
592,t,0.0,0.1,0.0,t
593,t,0.1,0.2,0.0,t
594,t,0.0,0.2,0.0,t
595,t,0.0,0.0,0.1,t
596,t,0.1,0.1,0.0,t
597,t,0.0,0.1,0.0,t
598,t,0.0,0.0,0.0,t
599,t,0.0,0.0,0.0,t
600,t,0.0,0.0,0.0,t
601,f,0,0,0,t
602,t,0.1,0.1,0.0,t
607,f,0,0,0,t
608,f,0,0,0,t
609,t,0.0,0.2,0.2,t
610,t,0.0,0.2,0.0,t
611,f,0,0,0,t
612,f,0,0,0,t
787,f,0,0,0,t
788,f,0,0,0,t
789,f,0,0,0,t
790,f,0,0,0,t
791,f,0,0,0,t
792,t,0.0,0.1,0.0,t
793,t,0.1,0.1,0.0,t
794,t,0.1,0.1,0.0,t
795,t,0.4,0.1,0.0,t
796,t,0.0,0.1,0.0,t
797,t,0.1,0.1,0.0,t
798,t,0.1,0.1,0.0,t
799,t,0.0,0.1,0.0,t
800,t,0.1,0.0,0.0,t
801,t,0.0,0.1,0.0,t
802,t,0.0,0.1,0.0,t
803,t,0.1,0.1,0.0,t
804,t,0.0,0.1,0.0,t
805,t,0.0,0.0,0.0,t
806,t,0.1,0.1,0.0,t
807,t,0.0,0.1,0.0,t
808,t,0.0,0.2,0.0,t
809,t,0.0,0.1,0.0,t
810,t,0.0,0.2,0.0,t
811,t,0.0,0.1,0.0,t
812,t,0.0,0.1,0.0,t
813,t,0.2,0.1,0.0,t
814,t,0.1,0.1,0.0,t
815,t,0.0,0.1,0.0,t
816,t,0.0,0.0,0.0,t
817,t,0.3,0.1,0.0,t
818,f,0,0,0,t
819,t,0.1,0.1,0.0,t
